Experiment: Mar_16_osmo_expt vial 2, Tue Mar 16 20:56:43 2021
0.0015,1623
0.0064,1617
0.0118,1612
0.0175,1607
0.0229,1605
0.0286,1611
0.034,1611
0.0397,1606
0.0451,1610
0.0508,1610
0.0562,1606
0.0619,1608
0.0673,1610
0.073,1607
0.0784,1608
0.0841,1610
0.0897,1605
0.0951,1609
0.1008,1611
0.1062,1605
0.1119,1606
0.1173,1611
0.123,1609
0.1284,1607
0.1341,1610
0.1395,1607
0.1452,1606
0.1505,1612
0.1562,1610
0.1619,1605
0.1673,1612
0.173,1611
0.1784,1604
0.1841,1606
0.1895,1612
0.1952,1607
0.2006,1606
0.2063,1609
0.2117,1608
0.2173,1605
0.2231,1608
0.2285,1610
0.2342,1606
0.2395,1607
0.2452,1612
0.2506,1608
0.2563,1605
0.2617,1610
0.2673,1609
0.273,1605
0.2784,1609
0.284,1611
0.2897,1606
0.2951,1607
0.3008,1612
0.3062,1607
0.3119,1604
0.3173,1610
0.3229,1610
0.3286,1607
0.334,1611
0.3397,1610
0.3451,1605
0.3507,1606
0.3561,1611
0.3618,1607
0.3673,1605
0.3729,1610
0.3785,1609
0.3839,1606
0.3897,1610
0.3951,1609
0.4007,1606
0.4061,1610
0.4118,1612
0.4172,1604
0.4229,1608
0.4283,1610
0.434,1608
0.4397,1607
0.4451,1610
0.4508,1609
0.4562,1606
0.462,1610
0.4674,1611
0.473,1606
0.4785,1609
0.4841,1610
0.4895,1605
0.4952,1606
0.5007,1611
0.5063,1606
0.5117,1605
0.5174,1614
0.5228,1607
0.5285,1605
0.5342,1611
0.5396,1610
0.5453,1604
0.5507,1606
0.5564,1612
0.5618,1610
0.5675,1606
0.5729,1609
0.5786,1610
0.584,1606
0.5897,1610
0.5951,1609
0.6008,1607
0.6062,1610
0.6119,1611
0.6173,1604
0.623,1607
0.6285,1612
0.6341,1608
0.6395,1606
0.6452,1609
0.6506,1609
0.6563,1605
0.6617,1608
0.6674,1613
0.6728,1606
0.6785,1607
0.684,1612
0.6897,1608
0.6951,1605
0.7007,1611
0.7062,1610
0.7119,1606
0.7173,1608
0.723,1612
0.7286,1606
0.7341,1605
0.7398,1612
0.7451,1610
0.7508,1605
0.7562,1609
0.7619,1610
0.7673,1604
0.773,1608
0.7784,1611
0.7841,1604
0.7895,1609
0.7952,1612
0.8006,1607
0.8063,1608
0.812,1611
0.8174,1609
0.8231,1606
0.8285,1608
0.8341,1610
0.8396,1605
0.8453,1609
0.8507,1610
0.8561,1604
0.8618,1607
0.8675,1612
0.8729,1605
0.8786,1606
0.884,1609
0.8897,1608
0.8951,1607
0.9008,1609
0.9062,1607
0.9119,1607
0.9173,1611
0.923,1607
0.9284,1608
0.9341,1609
0.9395,1605
0.9452,1609
0.9507,1608
0.9564,1604
0.9618,1612
0.9675,1609
0.9729,1605
0.9786,1609
0.984,1611
0.9897,1606
0.9951,1610
1.0008,1609
1.0062,1605
1.0119,1607
1.0173,1610
1.023,1606
1.0284,1604
1.0341,1610
1.0395,1610
1.0452,1605
1.0506,1609
1.0563,1612
1.0618,1604
1.0675,1605
1.0729,1613
1.0786,1609
1.084,1605
1.0897,1609
1.0951,1612
1.1007,1607
1.1062,1606
1.1119,1609
1.1173,1608
1.1229,1605
1.1284,1608
1.134,1613
1.1394,1609
1.1451,1604
1.1508,1608
1.1563,1610
1.1619,1603
1.1673,1605
1.173,1612
1.1784,1610
1.1841,1605
1.1895,1610
1.1952,1608
1.2006,1604
1.2063,1609
1.212,1611
1.2174,1604
1.2231,1605
1.2285,1610
1.2342,1606
1.2396,1607
1.2453,1612
1.2507,1608
1.2564,1605
1.2618,1610
1.2674,1608
1.2728,1607
1.2785,1611
1.284,1610
1.2897,1606
1.2951,1608
1.3007,1612
1.3064,1606
1.3118,1606
1.3175,1611
1.3229,1609
1.3286,1606
1.334,1610
1.3397,1609
1.3451,1606
1.3508,1610
1.3562,1610
1.3619,1607
1.3673,1609
1.373,1611
1.3784,1606
1.3841,1607
1.3895,1611
1.3952,1606
1.4006,1606
1.4063,1612
1.4117,1608
1.4174,1605
1.4228,1609
1.4285,1612
1.4339,1605
1.4396,1606
1.445,1610
1.4507,1606
1.4561,1609
1.4618,1609
1.4672,1605
1.4729,1607
1.4786,1610
1.484,1605
1.4897,1605
1.4951,1610
1.5008,1609
1.5062,1606
1.5119,1608
1.5173,1611
1.523,1606
1.5284,1611
1.5341,1611
1.5395,1607
1.5452,1608
1.5507,1612
1.5564,1609
1.5617,1604
1.5674,1610
1.5729,1611
1.5785,1605
1.584,1607
1.5897,1613
1.5951,1608
1.6008,1604
1.6062,1609
1.6119,1610
1.6173,1606
1.6229,1608
1.6286,1611
1.634,1607
1.6397,1607
1.6451,1610
1.6508,1609
1.6562,1604
1.6619,1610
1.6673,1612
1.673,1606
1.6784,1608
1.6841,1611
1.6895,1604
1.6952,1605
1.7006,1613
1.7061,1605
1.7118,1605
1.7175,1611
1.7229,1609
1.7286,1603
1.7339,1609
1.7396,1612
1.7453,1605
1.7507,1604
1.7564,1612
1.7617,1608
1.7674,1608
1.7731,1613
1.7785,1607
1.7842,1605
1.7895,1609
1.7952,1608
1.8006,1605
1.8063,1609
1.8117,1614
1.8174,1603
1.823,1609
1.8284,1613
1.8341,1605
1.8396,1607
1.8452,1613
1.8506,1607
1.8563,1603
1.8617,1609
1.8674,1613
1.873,1607
1.8784,1604
1.8841,1610
1.8897,1609
1.8951,1604
1.9008,1608
1.9062,1610
1.9119,1605
1.9173,1606
1.923,1610
1.9284,1605
1.9341,1604
1.9397,1609
1.9452,1611
1.9508,1604
1.9563,1605
1.9619,1610
1.9674,1609
1.973,1606
1.9784,1609
1.9841,1606
1.9895,1604
1.9952,1613
2.0007,1609
2.0064,1605
2.0118,1610
2.0173,1611
2.023,1605
2.0286,1605
2.0341,1612
2.0398,1607
2.0452,1606
2.0508,1611
2.0562,1612
2.0619,1604
2.0673,1608
2.073,1611
2.0784,1604
2.0841,1604
2.0895,1610
2.0952,1610
2.1009,1606
2.1063,1609
2.112,1610
2.1174,1605
2.1228,1607
2.1285,1612
2.134,1608
2.1396,1603
2.1453,1610
2.1507,1609
2.1564,1603
2.1618,1609
2.1675,1612
2.1729,1606
2.1786,1605
2.184,1612
2.1897,1612
2.1951,1603
2.2008,1605
2.2062,1612
2.2119,1608
2.2175,1606
2.223,1610
2.2286,1610
2.234,1605
2.2397,1606
2.2451,1611
2.2508,1605
2.2563,1608
2.2619,1611
2.2673,1607
2.273,1606
2.2784,1612
2.2841,1605
2.2898,1606
2.2952,1610
2.3009,1607
2.3063,1605
2.312,1610
2.3174,1608
2.3231,1606
2.3285,1609
2.3342,1610
2.3396,1604
2.3452,1607
2.3506,1610
2.3563,1607
2.3617,1606
2.3674,1612
2.3731,1608
2.3785,1603
2.3842,1609
2.3896,1608
2.3953,1606
2.4007,1606
2.4064,1617
2.4118,1609
2.4175,1605
2.4229,1610
2.4286,1608
2.434,1607
2.4397,1610
2.4451,1610
2.4508,1604
2.4562,1606
2.4619,1611
2.4673,1606
2.473,1605
2.4784,1609
2.4841,1611
2.4895,1604
2.4952,1607
2.5009,1611
2.5063,1606
2.512,1606
2.5174,1611
2.5231,1609
2.5285,1604
2.5342,1611
2.5396,1612
2.5453,1606
2.5507,1609
2.5564,1610
2.5618,1605
2.5675,1607
2.5729,1612
2.5786,1606
2.584,1607
2.5896,1609
2.5953,1605
2.6007,1608
2.6064,1610
2.6118,1606
2.6175,1607
2.6229,1613
2.6286,1609
2.6341,1605
2.6398,1608
2.6452,1611
2.6509,1604
2.6563,1607
2.6619,1612
2.6674,1607
2.6731,1606
2.6785,1610
2.6841,1607
2.6898,1605
2.6952,1608
2.7009,1608
2.7063,1605
2.712,1609
2.7174,1611
2.7231,1605
2.7285,1609
2.7342,1611
2.7396,1604
2.7453,1608
2.7507,1613
2.7564,1607
2.762,1605
2.7674,1613
2.7731,1610
2.7785,1604
2.7842,1608
2.7896,1614
2.7953,1606
2.8007,1605
2.8064,1611
2.812,1610
2.8175,1603
2.8231,1610
2.8285,1612
2.8342,1605
2.8396,1608
2.8453,1610
2.8507,1606
2.8564,1607
2.8618,1612
2.8675,1607
2.8729,1604
2.8786,1610
2.884,1610
2.8897,1603
2.8954,1609
2.9008,1612
2.9065,1607
2.9119,1606
2.9175,1612
2.923,1607
2.9286,1605
2.934,1610
2.9397,1608
2.9451,1607
2.9508,1607
2.9565,1610
2.9619,1606
2.9676,1605
2.973,1611
2.9787,1609
2.9841,1606
2.9898,1610
2.9952,1615
3.0009,1605
3.0063,1606
3.012,1610
3.0174,1609
3.0229,1607
3.0286,1610
3.0343,1608
3.0397,1606
3.0454,1608
3.0508,1611
3.0565,1603
3.0619,1605
3.0676,1610
3.073,1608
3.0787,1606
3.0841,1614
3.0898,1607
3.0952,1607
3.1008,1609
3.1063,1610
3.1119,1606
3.1174,1609
3.1231,1610
3.1284,1607
3.1341,1607
3.1398,1612
3.1452,1607
3.1509,1606
3.1563,1612
3.162,1610
3.1674,1606
3.1731,1611
3.1785,1612
3.1842,1606
3.1896,1608
3.1953,1610
3.2007,1605
3.2064,1607
3.2118,1612
3.2175,1607
3.2231,1606
3.2285,1613
3.2342,1610
3.2396,1605
3.2453,1607
3.2507,1611
3.2564,1605
3.2618,1606
3.2675,1610
3.2729,1606
3.2786,1606
3.284,1611
3.2897,1608
3.2951,1605
3.3008,1608
