Experiment: April_27_Phage_Osmo_expt vial 4, Tue Apr 27 19:11:23 2021
0.0049,4067
0.0106,4067
0.016,4066
0.0216,4067
0.0273,4077
0.0327,4069
0.0383,4067
0.0439,4067
0.0493,4068
0.0548,4067
0.0605,4065
0.066,4077
0.0716,4067
0.077,4068
0.0826,4067
0.0883,4067
0.0939,4068
0.0992,4069
0.1049,4066
0.1105,4068
0.1159,4069
0.1215,4068
0.1272,4067
0.1327,4069
0.1383,4067
0.1437,4067
0.1493,4067
0.155,4068
0.1603,4068
0.166,4068
0.1716,4067
0.1772,4066
0.1827,4068
0.1883,4069
0.1937,4067
0.1994,4068
0.205,4069
0.2104,4068
0.216,4068
0.2216,4066
0.2273,4067
0.2326,4067
0.2382,4067
0.2439,4069
0.2492,4069
0.2549,4068
0.2605,4068
0.2661,4067
0.2714,4067
0.2771,4069
0.2827,4067
0.2883,4068
0.2937,4066
0.2993,4067
0.305,4068
0.3103,4067
0.316,4067
0.3216,4067
0.3272,4067
0.3326,4069
0.3383,4066
0.3439,4066
0.3492,4067
0.3549,4067
0.3605,4067
0.3659,4067
0.3715,4068
0.3772,4068
0.3828,4067
0.3881,4068
0.3938,4066
0.3994,4066
0.405,4068
0.4104,4066
0.416,4069
0.4217,4066
0.427,4068
0.4327,4067
0.4383,4067
0.4437,4067
0.4493,4067
0.4549,4067
0.4606,4068
0.4659,4066
0.4716,4066
0.4772,4065
0.4828,4066
0.4881,4066
0.4938,4067
0.4994,4067
0.5048,4067
0.5105,4067
0.5161,4067
0.5214,4066
0.5271,4068
0.5327,4066
0.5383,4069
0.544,4066
0.5493,4066
0.5549,4068
0.5606,4067
0.566,4067
0.5716,4066
0.5772,4067
0.5826,4069
0.5882,4068
0.5938,4066
0.5995,4066
0.6048,4070
0.6105,4067
0.6161,4068
0.6215,4070
0.6271,4070
0.6327,4067
0.6384,4066
0.6437,4068
0.6494,4068
0.6548,4069
0.6604,4068
0.6661,4067
0.6717,4068
0.6771,4067
0.6827,4066
0.6883,4067
0.6937,4068
0.6994,4068
0.705,4068
0.7106,4067
0.716,4068
0.7216,4066
0.7272,4067
0.7326,4068
0.7382,4067
0.7438,4067
0.7495,4067
0.7548,4068
0.7605,4067
0.7661,4066
0.7715,4068
0.7771,4067
0.7828,4066
0.7881,4067
0.7938,4068
0.7994,4068
0.8048,4068
0.8104,4066
0.8159,4067
0.8216,4067
0.8272,4068
0.8329,4066
0.8382,4065
0.8437,4067
0.8494,4067
0.855,4067
0.8604,4066
0.866,4064
0.8715,4064
0.8772,4067
0.8825,4067
0.8882,4067
0.8938,4066
0.8994,4065
0.905,4066
0.9103,4067
0.916,4067
0.9216,4066
0.9272,4068
0.9328,4067
0.9382,4067
0.9438,4065
0.9495,4066
0.9548,4065
0.9604,4068
0.9661,4066
0.9717,4066
0.9771,4068
0.9827,4067
0.9883,4067
0.9937,4067
0.9993,4067
1.005,4065
1.0104,4065
1.016,4067
1.0216,4067
1.027,4069
1.0326,4067
1.0383,4068
1.0439,4067
1.0493,4066
1.0549,4068
1.0605,4067
1.0659,4068
1.0715,4066
1.0772,4067
1.0828,4068
1.0881,4068
1.0938,4067
1.0994,4066
1.105,4068
1.1104,4069
1.1161,4067
1.1217,4067
1.127,4069
1.1327,4067
1.1383,4067
1.144,4067
1.1493,4069
1.1549,4067
1.1606,4066
1.1659,4067
1.1716,4067
1.1772,4067
1.1826,4067
1.1882,4066
1.1939,4065
1.1995,4066
1.2048,4067
1.2105,4069
1.2161,4068
1.2215,4067
1.2271,4068
1.2328,4067
1.2384,4068
1.2437,4068
1.2494,4066
1.255,4067
1.2604,4069
1.266,4067
1.2717,4068
1.277,4066
1.2827,4068
1.2883,4067
1.2937,4067
1.2993,4068
1.3049,4066
1.3106,4068
1.3159,4067
1.3216,4066
1.3272,4068
1.3328,4066
1.3382,4067
1.3438,4067
1.3494,4069
1.3548,4069
1.3605,4065
1.3661,4067
1.3717,4066
1.3771,4066
1.3827,4067
1.3884,4066
1.3937,4068
1.3994,4067
1.405,4068
1.4104,4068
1.416,4069
1.4216,4067
1.4273,4066
1.4327,4068
1.4383,4067
1.4439,4067
1.4493,4067
1.4549,4066
1.4606,4066
1.4659,4067
1.4716,4069
1.4772,4066
1.4826,4067
1.4882,4067
1.4938,4068
1.4995,4066
1.5049,4067
1.5105,4068
1.5161,4067
1.5215,4067
1.5271,4068
1.5328,4067
1.5381,4068
1.5438,4067
1.5494,4067
1.5548,4067
1.5604,4068
1.5661,4066
1.5717,4069
1.5771,4066
1.5827,4067
1.5883,4066
1.5937,4067
1.5994,4069
1.605,4068
1.6104,4067
1.6161,4066
1.6217,4068
1.627,4066
1.6327,4068
1.6383,4067
1.6437,4067
1.6493,4067
1.655,4067
1.6606,4070
1.666,4067
1.6716,4067
1.6772,4066
1.6826,4067
1.6882,4067
1.6939,4065
1.6992,4067
1.7049,4066
1.7105,4067
1.7161,4068
1.7215,4067
1.7272,4068
1.7328,4066
1.7382,4068
1.7438,4068
1.7494,4067
1.7551,4066
1.7604,4066
1.7661,4069
1.7717,4068
1.777,4068
1.7827,4068
1.7884,4067
1.7937,4065
1.7993,4067
1.805,4067
1.8103,4066
1.816,4066
1.8216,4066
1.8272,4067
1.8326,4067
1.8382,4067
1.8439,4066
1.8495,4068
1.8549,4067
1.8605,4067
1.8659,4067
1.8715,4067
1.8771,4067
1.8828,4067
1.8884,4068
1.8938,4066
1.8994,4066
1.9048,4070
1.9104,4068
1.9161,4068
1.9217,4066
1.9271,4068
1.9327,4067
1.9384,4068
1.9437,4068
1.9494,4068
1.955,4067
1.9604,4067
1.966,4066
1.9717,4068
1.977,4068
1.9827,4066
1.9883,4067
1.9939,4068
1.9993,4067
2.005,4067
2.0103,4066
2.016,4067
2.0216,4068
2.0273,4066
2.0327,4066
2.0383,4066
2.0439,4066
2.0493,4066
2.0549,4067
2.0606,4067
2.0659,4066
2.0716,4067
2.0772,4067
2.0825,4066
2.0882,4067
2.0938,4067
2.0994,4068
2.1051,4067
2.1104,4067
2.1161,4066
2.1217,4067
2.1271,4067
2.1327,4066
2.1383,4067
2.1437,4067
2.1493,4065
2.155,4067
2.1606,4066
2.166,4068
2.1717,4069
2.177,4066
2.1826,4066
2.1883,4068
2.1939,4067
2.1993,4067
2.2049,4067
2.2105,4066
2.2159,4067
2.2216,4067
2.2272,4067
2.2328,4064
2.2382,4067
2.2438,4067
2.2495,4067
2.2548,4067
2.2604,4066
2.2661,4066
2.2717,4067
2.2771,4066
2.2827,4066
2.2884,4065
2.2937,4067
2.2994,4066
2.305,4069
2.3104,4068
2.316,4066
2.3216,4067
2.3273,4068
2.3326,4067
2.3383,4068
2.3439,4068
2.3493,4067
2.3549,4067
2.3605,4066
2.3659,4068
2.3715,4067
2.3772,4068
2.3828,4067
2.3882,4068
2.3937,4064
2.3994,4067
2.405,4068
2.4104,4067
2.416,4066
2.4215,4067
2.4272,4067
2.4328,4065
2.4381,4067
2.4438,4066
2.4493,4067
2.455,4068
2.4606,4067
2.466,4066
2.4716,4067
2.4771,4068
2.4828,4068
2.4881,4067
2.4938,4066
2.4994,4067
2.505,4067
2.5106,4066
2.516,4067
2.5216,4068
2.5273,4068
2.5326,4066
2.5383,4067
2.5439,4067
2.5493,4068
2.5549,4067
2.5605,4067
2.5662,4067
2.5715,4067
2.5772,4069
2.5828,4066
2.5881,4066
2.5938,4066
2.5994,4066
2.6051,4067
2.6105,4068
2.6161,4066
2.6217,4067
2.6271,4068
2.6327,4065
2.6384,4066
2.6437,4066
2.6493,4067
2.655,4065
2.6603,4067
2.666,4068
2.6716,4065
2.6773,4067
2.6826,4068
2.6883,4068
2.6939,4065
2.6993,4069
2.7049,4066
2.7105,4068
2.7159,4070
2.7215,4067
2.7272,4066
2.7328,4066
2.7381,4067
2.7438,4068
2.7494,4066
2.7548,4067
2.7604,4066
2.7661,4066
2.7717,4067
2.7771,4068
2.7827,4067
2.7883,4065
2.7937,4065
